date;value;daily_value
2019-11-25;1.76;0.006710576535162716
2019-11-22;1.77;0.006748373544684938
2019-11-21;1.77;0.006748373544684938
2019-11-20;1.73;0.0065971633023131915
2019-11-19;1.79;0.006823956465984438
2019-11-18;1.81;0.006899524595094242
2019-11-15;1.84;0.007012849066101445
2019-11-14;1.82;0.006937303114407101
2019-11-13;1.88;0.007163896642192746
2019-11-12;1.92;0.007314885153819617
2019-11-08;1.94;0.007390357274905668
2019-11-07;1.92;0.007314885153819617
2019-11-06;1.81;0.006899524595094242
2019-11-05;1.86;0.007088380240105607
2019-11-04;1.79;0.006823956465984438
2019-11-01;1.73;0.0065971633023131915
2019-10-31;1.69;0.006445893821482862
2019-10-30;1.78;0.006786166854721998
2019-10-29;1.84;0.007012849066101445
2019-10-28;1.85;0.0070506164999484255
2019-10-25;1.8;0.006861742379205005
2019-10-24;1.77;0.006748373544684938
2019-10-23;1.77;0.006748373544684938
2019-10-22;1.78;0.006786166854721998
2019-10-21;1.8;0.006861742379205005
2019-10-18;1.76;0.006710576535162716
2019-10-17;1.76;0.006710576535162716
2019-10-16;1.75;0.006672775825400379
2019-10-15;1.77;0.006748373544684938
2019-10-11;1.76;0.006710576535162716
2019-10-10;1.67;0.006370236852126787
2019-10-09;1.59;0.006067460645775569
2019-10-08;1.54;0.005878104881174018
2019-10-07;1.56;0.0059538583306428805
2019-10-04;1.52;0.005802336566751443
2019-10-03;1.54;0.005878104881174018
2019-10-02;1.6;0.0061053206579897434
2019-10-01;1.65;0.0062945650556978094
2019-09-30;1.68;0.006408067189811462
2019-09-27;1.69;0.006445893821482862
2019-09-26;1.7;0.006483716747829327
2019-09-25;1.73;0.0065971633023131915
2019-09-24;1.64;0.006256723595510216
2019-09-23;1.72;0.0065593514875228465
2019-09-20;1.74;0.006634971414687385
2019-09-19;1.79;0.006823956465984438
2019-09-18;1.8;0.006861742379205005
2019-09-17;1.81;0.006899524595094242
2019-09-16;1.84;0.007012849066101445
2019-09-13;1.9;0.007239398278180431
2019-09-12;1.79;0.006823956465984438
2019-09-11;1.75;0.006672775825400379
2019-09-10;1.72;0.0065593514875228465
2019-09-09;1.63;0.00621887842637836
2019-09-06;1.55;0.005915983463666841
2019-09-05;1.57;0.005991729482834884
2019-09-04;1.47;0.005612850707992223
2019-09-03;1.47;0.005612850707992223
2019-08-30;1.5;0.005726553381490973
2019-08-29;1.5;0.005726553381490973
2019-08-28;1.47;0.005612850707992223
2019-08-27;1.49;0.005688656210467435
2019-08-26;1.54;0.005878104881174018
2019-08-23;1.52;0.005802336566751443
2019-08-22;1.62;0.006181029547569494
2019-08-21;1.59;0.006067460645775569
2019-08-20;1.55;0.005915983463666841
2019-08-19;1.6;0.0061053206579897434
2019-08-16;1.55;0.005915983463666841
2019-08-15;1.52;0.005802336566751443
2019-08-14;1.59;0.006067460645775569
2019-08-13;1.68;0.006408067189811462
2019-08-12;1.65;0.0062945650556978094
2019-08-09;1.74;0.006634971414687385
2019-08-08;1.72;0.0065593514875228465
2019-08-07;1.71;0.006521535969605807
2019-08-06;1.73;0.0065971633023131915
2019-08-05;1.75;0.006672775825400379
2019-08-02;1.86;0.007088380240105607
2019-08-01;1.9;0.007239398278180431
2019-07-31;2.02;0.00769209832929274
2019-07-30;2.06;0.007842880479236314
2019-07-29;2.06;0.007842880479236314
2019-07-26;2.08;0.007918249480054484
2019-07-25;2.08;0.007918249480054484
2019-07-24;2.05;0.007805190461351863
2019-07-23;2.08;0.007918249480054484
2019-07-22;2.05;0.007805190461351863
2019-07-19;2.05;0.007805190461351863
2019-07-18;2.04;0.0077674967642327175
2019-07-17;2.06;0.007842880479236314
2019-07-16;2.13;0.008106607645341768
2019-07-15;2.09;0.007955928464453699
2019-07-12;2.12;0.008068943362182779
2019-07-11;2.13;0.008106607645341768
2019-07-10;2.07;0.007880566818552204
2019-07-09;2.07;0.007880566818552204
2019-07-08;2.05;0.007805190461351863
2019-07-05;2.04;0.0077674967642327175
2019-07-03;1.96;0.007465814647233948
2019-07-02;1.98;0.007541257276555413
2019-07-01;2.03;0.007729799387101721
2019-06-28;2.0;0.007616685168643222
2019-06-27;2.01;0.007654393590050823
2019-06-26;2.05;0.007805190461351863
2019-06-25;2.0;0.007616685168643222
2019-06-24;2.02;0.00769209832929274
2019-06-21;2.07;0.007880566818552204
2019-06-20;2.01;0.007654393590050823
2019-06-19;2.03;0.007729799387101721
2019-06-18;2.06;0.007842880479236314
2019-06-17;2.09;0.007955928464453699
2019-06-14;2.09;0.007955928464453699
2019-06-13;2.1;0.00799360377246039
2019-06-12;2.13;0.008106607645341768
2019-06-11;2.15;0.008181925191830253
2019-06-10;2.15;0.008181925191830253
2019-06-07;2.09;0.007955928464453699
2019-06-06;2.12;0.008068943362182779
2019-06-05;2.12;0.008068943362182779
2019-06-04;2.12;0.008068943362182779
2019-06-03;2.07;0.007880566818552204
2019-05-31;2.14;0.008144268254994813
2019-05-30;2.22;0.008445420971758821
2019-05-29;2.25;0.008558292714377913
2019-05-28;2.26;0.008595909297781645
2019-05-24;2.32;0.008821531875202737
2019-05-23;2.31;0.008783937266243491
2019-05-22;2.39;0.00908459170043674
2019-05-21;2.43;0.00923483117671875
2019-05-20;2.41;0.009159718745577194
2019-05-17;2.39;0.00908459170043674
2019-05-16;2.4;0.0091221570501121
2019-05-15;2.37;0.009009450035657451
2019-05-14;2.42;0.009197276787542563
2019-05-13;2.4;0.0091221570501121
2019-05-10;2.47;0.009385012219920164
2019-05-09;2.45;0.00930992899961236
2019-05-08;2.49;0.009460080843348706
2019-05-07;2.45;0.00930992899961236
2019-05-06;2.51;0.009535134875560125
2019-05-03;2.54;0.0096476885778074
2019-05-02;2.55;0.009685199189091165
2019-05-01;2.52;0.009572656421741321
2019-04-30;2.51;0.009535134875560125
2019-04-29;2.54;0.0096476885778074
2019-04-26;2.51;0.009535134875560125
2019-04-25;2.54;0.0096476885778074
2019-04-24;2.53;0.009610174322238763
2019-04-23;2.57;0.00976020948177947
2019-04-22;2.59;0.009835205205965813
2019-04-18;2.57;0.00976020948177947
2019-04-17;2.59;0.009835205205965813
2019-04-16;2.6;0.00987269760663878
2019-04-15;2.55;0.009685199189091165
2019-04-12;2.56;0.009722706156845007
2019-04-11;2.51;0.009535134875560125
2019-04-10;2.48;0.009422548355897398
2019-04-09;2.51;0.009535134875560125
2019-04-08;2.52;0.009572656421741321
2019-04-05;2.5;0.009497609683006836
2019-04-04;2.51;0.009535134875560125
2019-04-03;2.52;0.009572656421741321
2019-04-02;2.48;0.009422548355897398
2019-04-01;2.49;0.009460080843348706
2019-03-29;2.41;0.009159718745577194
2019-03-28;2.39;0.00908459170043674
2019-03-27;2.39;0.00908459170043674
2019-03-26;2.41;0.009159718745577194
2019-03-25;2.43;0.00923483117671875
2019-03-22;2.44;0.009272381913838501
2019-03-21;2.54;0.0096476885778074
2019-03-20;2.54;0.0096476885778074
2019-03-19;2.61;0.009910186367312335
2019-03-18;2.6;0.00987269760663878
2019-03-15;2.59;0.009835205205965813
2019-03-14;2.63;0.009985152971503375
2019-03-13;2.61;0.009910186367312335
2019-03-12;2.61;0.009910186367312335
2019-03-11;2.64;0.010022630816419742
2019-03-08;2.62;0.009947671488697019
2019-03-07;2.64;0.010022630816419742
2019-03-06;2.69;0.01020996549769837
2019-03-05;2.72;0.010322322697198238
2019-03-04;2.72;0.010322322697198238
2019-03-01;2.76;0.010472081458634541
2019-02-28;2.73;0.010359767833079125
2019-02-27;2.69;0.01020996549769837
2019-02-26;2.64;0.010022630816419742
2019-02-25;2.67;0.010135042531045357
2019-02-22;2.65;0.010060105024178867
2019-02-21;2.69;0.01020996549769837
2019-02-20;2.65;0.010060105024178867
2019-02-19;2.65;0.010060105024178867
2019-02-15;2.66;0.010097575595491293
2019-02-14;2.66;0.010097575595491293
2019-02-13;2.71;0.010284873929822247
2019-02-12;2.68;0.0101725058315294
2019-02-11;2.65;0.010060105024178867
2019-02-08;2.63;0.009985152971503375
2019-02-07;2.65;0.010060105024178867
2019-02-06;2.7;0.010247421530218404
2019-02-05;2.71;0.010284873929822247
2019-02-04;2.73;0.010359767833079125
2019-02-01;2.7;0.010247421530218404
2019-01-31;2.63;0.009985152971503375
2019-01-30;2.7;0.010247421530218404
2019-01-29;2.72;0.010322322697198238
2019-01-28;2.75;0.010434647213086734
2019-01-25;2.76;0.010472081458634541
2019-01-24;2.72;0.010322322697198238
2019-01-23;2.76;0.010472081458634541
2019-01-22;2.74;0.010397209338131042
2019-01-18;2.79;0.010584362425936078
2019-01-17;2.75;0.010434647213086734
2019-01-16;2.73;0.010359767833079125
2019-01-15;2.72;0.010322322697198238
2019-01-14;2.71;0.010284873929822247
2019-01-11;2.71;0.010284873929822247
2019-01-10;2.74;0.010397209338131042
2019-01-09;2.74;0.010397209338131042
2019-01-08;2.73;0.010359767833079125
2019-01-07;2.7;0.010247421530218404
2019-01-04;2.67;0.010135042531045357
2019-01-03;2.56;0.009722706156845007
2019-01-02;2.66;0.010097575595491293
2018-12-31;2.69;0.01020996549769837
2018-12-28;2.72;0.010322322697198238
2018-12-27;2.77;0.010509512075485006
2018-12-26;2.81;0.010659198270079884
2018-12-24;2.74;0.010397209338131042
2018-12-21;2.79;0.010584362425936078
2018-12-20;2.79;0.010584362425936078
2018-12-19;2.77;0.010509512075485006
2018-12-18;2.82;0.010696610754035163
2018-12-17;2.86;0.01084622445219896
2018-12-14;2.89;0.01095839669598142
2018-12-13;2.91;0.011033160092921435
2018-12-12;2.91;0.011033160092921435
2018-12-11;2.89;0.01095839669598142
2018-12-10;2.85;0.010808826461894405
2018-12-07;2.85;0.010808826461894405
2018-12-06;2.87;0.010883618820844987
2018-12-04;2.91;0.011033160092921435
2018-12-03;2.98;0.011294718047527574
2018-11-30;3.01;0.011406760101229096
2018-11-29;3.03;0.01148143674685187
2018-11-28;3.06;0.011593424643985273
2018-11-27;3.06;0.011593424643985273
2018-11-26;3.07;0.011630746726831731
2018-11-23;3.05;0.011556098953513505
2018-11-21;3.06;0.011593424643985273
2018-11-20;3.06;0.011593424643985273
2018-11-19;3.06;0.011593424643985273
2018-11-16;3.08;0.011668065202741218
2018-11-15;3.11;0.011779998995775642
2018-11-14;3.12;0.01181730305088724
2018-11-13;3.14;0.011891900351468365
2018-11-09;3.19;0.012078330579123886
2018-11-08;3.24;0.012264670842454528
2018-11-07;3.22;0.01219014552729103
2018-11-06;3.22;0.01219014552729103
2018-11-05;3.2;0.01211560582616844
2018-11-02;3.22;0.01219014552729103
2018-11-01;3.14;0.011891900351468365
2018-10-31;3.15;0.01192919359831457
2018-10-30;3.12;0.01181730305088724
2018-10-29;3.08;0.011668065202741218
2018-10-26;3.08;0.011668065202741218
2018-10-25;3.14;0.011891900351468365
2018-10-24;3.1;0.01174269133650263
2018-10-23;3.17;0.012003769288648769
2018-10-22;3.2;0.01211560582616844
2018-10-19;3.2;0.01211560582616844
2018-10-18;3.17;0.012003769288648769
2018-10-17;3.19;0.012078330579123886
2018-10-16;3.16;0.011966483243819326
2018-10-15;3.16;0.011966483243819326
2018-10-12;3.15;0.01192919359831457
2018-10-11;3.14;0.011891900351468365
2018-10-10;3.22;0.01219014552729103
2018-10-09;3.21;0.01215287747531324
2018-10-05;3.23;0.012227409982767945
2018-10-04;3.19;0.012078330579123886
2018-10-03;3.15;0.01192919359831457
2018-10-02;3.05;0.011556098953513505
2018-10-01;3.09;0.011705380072379867
2018-09-28;3.05;0.011556098953513505
2018-09-27;3.06;0.011593424643985273
2018-09-26;3.06;0.011593424643985273
2018-09-25;3.1;0.01174269133650263
2018-09-24;3.08;0.011668065202741218
2018-09-21;3.07;0.011630746726831731
2018-09-20;3.07;0.011630746726831731
2018-09-19;3.08;0.011668065202741218
2018-09-18;3.05;0.011556098953513505
2018-09-17;2.99;0.011332069011049661
2018-09-14;2.99;0.011332069011049661
2018-09-13;2.97;0.01125736347076245
2018-09-12;2.97;0.01125736347076245
2018-09-11;2.98;0.011294718047527574
2018-09-10;2.94;0.01114527805401444
2018-09-07;2.94;0.01114527805401444
2018-09-06;2.88;0.010921009568543028
2018-09-05;2.9;0.010995780203870709
2018-09-04;2.9;0.010995780203870709
2018-08-31;2.86;0.01084622445219896
2018-08-30;2.86;0.01084622445219896
2018-08-29;2.89;0.01095839669598142
2018-08-28;2.88;0.010921009568543028
2018-08-27;2.85;0.010808826461894405
2018-08-24;2.82;0.010696610754035163
2018-08-23;2.82;0.010696610754035163
2018-08-22;2.82;0.010696610754035163
2018-08-21;2.85;0.010808826461894405
2018-08-20;2.82;0.010696610754035163
2018-08-17;2.87;0.010883618820844987
2018-08-16;2.87;0.010883618820844987
2018-08-15;2.86;0.01084622445219896
2018-08-14;2.89;0.01095839669598142
2018-08-13;2.88;0.010921009568543028
2018-08-10;2.87;0.010883618820844987
2018-08-09;2.93;0.011107909017282758
2018-08-08;2.96;0.011220005280043743
2018-08-07;2.98;0.011294718047527574
2018-08-06;2.94;0.01114527805401444
2018-08-03;2.95;0.011182643474705323
2018-08-02;2.98;0.011294718047527574
2018-08-01;3.0;0.011369416362061457
2018-07-31;2.96;0.011220005280043743
2018-07-30;2.98;0.011294718047527574
2018-07-27;2.96;0.011220005280043743
2018-07-26;2.98;0.011294718047527574
2018-07-25;2.94;0.01114527805401444
2018-07-24;2.95;0.011182643474705323
2018-07-23;2.96;0.011220005280043743
2018-07-20;2.89;0.01095839669598142
2018-07-19;2.84;0.010771424849242983
2018-07-18;2.88;0.010921009568543028
2018-07-17;2.86;0.01084622445219896
2018-07-16;2.85;0.010808826461894405
2018-07-13;2.83;0.010734019613511947
2018-07-12;2.85;0.010808826461894405
2018-07-11;2.85;0.010808826461894405
2018-07-10;2.87;0.010883618820844987
2018-07-09;2.86;0.01084622445219896
2018-07-06;2.82;0.010696610754035163
2018-07-05;2.84;0.010771424849242983
2018-07-03;2.83;0.010734019613511947
2018-07-02;2.87;0.010883618820844987
2018-06-29;2.85;0.010808826461894405
2018-06-28;2.84;0.010771424849242983
2018-06-27;2.83;0.010734019613511947
2018-06-26;2.88;0.010921009568543028
2018-06-25;2.87;0.010883618820844987
2018-06-22;2.9;0.010995780203870709
2018-06-21;2.9;0.010995780203870709
2018-06-20;2.93;0.011107909017282758
2018-06-19;2.89;0.01095839669598142
2018-06-18;2.92;0.011070536363821937
2018-06-15;2.93;0.011107909017282758
2018-06-14;2.94;0.01114527805401444
2018-06-13;2.98;0.011294718047527574
2018-06-12;2.96;0.011220005280043743
2018-06-11;2.96;0.011220005280043743
2018-06-08;2.93;0.011107909017282758
2018-06-07;2.93;0.011107909017282758
2018-06-06;2.97;0.01125736347076245
2018-06-05;2.92;0.011070536363821937
2018-06-04;2.94;0.01114527805401444
2018-06-01;2.89;0.01095839669598142
2018-05-31;2.83;0.010734019613511947
2018-05-30;2.84;0.010771424849242983
2018-05-29;2.77;0.010509512075485006
2018-05-25;2.93;0.011107909017282758
2018-05-24;2.98;0.011294718047527574
2018-05-23;3.01;0.011406760101229096
2018-05-22;3.06;0.011593424643985273
2018-05-21;3.06;0.011593424643985273
2018-05-18;3.06;0.011593424643985273
2018-05-17;3.11;0.011779998995775642
2018-05-16;3.09;0.011705380072379867
2018-05-15;3.08;0.011668065202741218
2018-05-14;3.0;0.011369416362061457
2018-05-11;2.97;0.01125736347076245
2018-05-10;2.97;0.01125736347076245
2018-05-09;3.0;0.011369416362061457
2018-05-08;2.97;0.01125736347076245
2018-05-07;2.95;0.011182643474705323
2018-05-04;2.95;0.011182643474705323
2018-05-03;2.94;0.01114527805401444
2018-05-02;2.97;0.01125736347076245
2018-05-01;2.97;0.01125736347076245
2018-04-30;2.95;0.011182643474705323
2018-04-27;2.96;0.011220005280043743
2018-04-26;3.0;0.011369416362061457
2018-04-25;3.03;0.01148143674685187
2018-04-24;3.0;0.011369416362061457
2018-04-23;2.98;0.011294718047527574
2018-04-20;2.96;0.011220005280043743
2018-04-19;2.92;0.011070536363821937
2018-04-18;2.87;0.010883618820844987
2018-04-17;2.82;0.010696610754035163
2018-04-16;2.83;0.010734019613511947
2018-04-13;2.82;0.010696610754035163
2018-04-12;2.83;0.010734019613511947
2018-04-11;2.79;0.010584362425936078
2018-04-10;2.8;0.010621782160935567
2018-04-09;2.78;0.01054693906434867
2018-04-06;2.77;0.010509512075485006
2018-04-05;2.83;0.010734019613511947
2018-04-04;2.79;0.010584362425936078
2018-04-03;2.79;0.010584362425936078
2018-04-02;2.73;0.010359767833079125
2018-03-29;2.74;0.010397209338131042
2018-03-28;2.77;0.010509512075485006
2018-03-27;2.78;0.01054693906434867
2018-03-26;2.85;0.010808826461894405
2018-03-23;2.82;0.010696610754035163
2018-03-22;2.83;0.010734019613511947
2018-03-21;2.89;0.01095839669598142
2018-03-20;2.89;0.01095839669598142
2018-03-19;2.85;0.010808826461894405
2018-03-16;2.85;0.010808826461894405
2018-03-15;2.82;0.010696610754035163
2018-03-14;2.81;0.010659198270079884
2018-03-13;2.84;0.010771424849242983
2018-03-12;2.87;0.010883618820844987
2018-03-09;2.9;0.010995780203870709
2018-03-08;2.86;0.01084622445219896
2018-03-07;2.89;0.01095839669598142
2018-03-06;2.88;0.010921009568543028
2018-03-05;2.88;0.010921009568543028
2018-03-02;2.86;0.01084622445219896
2018-03-01;2.81;0.010659198270079884
2018-02-28;2.87;0.010883618820844987
2018-02-27;2.9;0.010995780203870709
2018-02-26;2.86;0.01084622445219896
2018-02-23;2.88;0.010921009568543028
2018-02-22;2.92;0.011070536363821937
2018-02-21;2.94;0.01114527805401444
2018-02-20;2.88;0.010921009568543028
2018-02-16;2.87;0.010883618820844987
2018-02-15;2.9;0.010995780203870709
2018-02-14;2.91;0.011033160092921435
2018-02-13;2.83;0.010734019613511947
2018-02-12;2.86;0.01084622445219896
2018-02-09;2.83;0.010734019613511947
2018-02-08;2.85;0.010808826461894405
2018-02-07;2.84;0.010771424849242983
2018-02-06;2.79;0.010584362425936078
2018-02-05;2.77;0.010509512075485006
2018-02-02;2.84;0.010771424849242983
2018-02-01;2.78;0.01054693906434867
2018-01-31;2.72;0.010322322697198238
2018-01-30;2.73;0.010359767833079125
2018-01-29;2.7;0.010247421530218404
2018-01-26;2.66;0.010097575595491293
2018-01-25;2.63;0.009985152971503375
2018-01-24;2.65;0.010060105024178867
2018-01-23;2.63;0.009985152971503375
2018-01-22;2.66;0.010097575595491293
2018-01-19;2.64;0.010022630816419742
2018-01-18;2.62;0.009947671488697019
2018-01-17;2.57;0.00976020948177947
2018-01-16;2.54;0.0096476885778074
2018-01-12;2.55;0.009685199189091165
2018-01-11;2.54;0.0096476885778074
2018-01-10;2.55;0.009685199189091165
2018-01-09;2.55;0.009685199189091165
2018-01-08;2.49;0.009460080843348706
2018-01-05;2.47;0.009385012219920164
2018-01-04;2.46;0.009347472434728665
2018-01-03;2.44;0.009272381913838501
